_id,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
64f6c2a2fba54f7667c888bc,white,5.9,0.19,0.37,0.8,0.027,3.0,21.0,0.9897,3.09,0.31,10.8,5
64f6c2a2fba54f7667c888bd,white,6.2,0.25,0.42,8.0,0.049,53.0,206.0,0.99586,3.16,0.47,9.1,6
64f6c2a2fba54f7667c888be,white,7.6,0.23,0.34,1.6,0.043,24.0,129.0,0.99305,3.12,0.7,10.4,5
64f6c2a2fba54f7667c888bf,white,5.6,0.18,0.27,1.7,0.03,31.0,103.0,0.98892,3.35,0.37,12.9,6
64f6c2a2fba54f7667c888c0,white,5.5,0.18,0.22,5.5,0.037,10.0,86.0,0.99156,3.46,0.44,12.2,5
64f6c2a2fba54f7667c888c1,white,6.5,0.24,0.39,17.3,0.052,22.0,126.0,0.99888,3.11,0.47,9.2,6
64f6c2a2fba54f7667c888c2,white,7.4,0.23,0.38,8.6,0.052,41.0,150.0,0.99534,3.06,0.46,10.3,5
64f6c2a2fba54f7667c888c3,white,7.2,0.17,0.37,6.9,0.059,47.0,128.0,0.99322,3.08,0.46,11.0,7
64f6c2a2fba54f7667c888c4,white,7.6,0.3,0.38,2.1,0.043,10.0,98.0,0.99296,3.17,0.65,11.0,5
64f6c2a2fba54f7667c888c5,white,5.0,0.24,0.21,2.2,0.039,31.0,100.0,0.99098,3.69,0.62,11.7,6
64f6c2a2fba54f7667c888c6,white,6.1,0.21,0.38,1.5,0.039,37.0,122.0,0.98972,3.2,0.43,12.0,6
64f6c2a2fba54f7667c888c7,white,6.5,0.33,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,0.43,12.7,6
64f6c2a2fba54f7667c888c8,white,6.3,0.35,0.26,17.6,0.061,59.0,198.0,0.99918,3.11,0.49,8.8,5
64f6c2a2fba54f7667c888c9,white,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
64f6c2a2fba54f7667c888ca,white,6.6,0.25,0.35,2.9,0.034,38.0,121.0,0.99008,3.19,0.4,12.8,6
64f6c2a2fba54f7667c888cb,white,6.5,0.16,0.33,4.8,0.043,45.0,114.0,0.992,3.18,0.44,11.2,6
64f6c2a2fba54f7667c888cc,white,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9,6
64f6c2a2fba54f7667c888cd,white,5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5
64f6c2a2fba54f7667c888ce,white,6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,11.1,6
64f6c2a2fba54f7667c888cf,white,6.9,0.22,0.43,6.4,0.042,34.0,115.0,0.99293,3.05,0.51,10.8,6
64f6c2a2fba54f7667c888d0,white,6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.99658,3.18,0.42,9.3,6
64f6c2a2fba54f7667c888d1,white,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9,6
64f6c2a2fba54f7667c888d2,white,5.9,0.33,0.32,8.1,0.038,9.0,34.0,0.9911,3.22,0.36,12.7,7
64f6c2a2fba54f7667c888d3,white,7.8,0.17,0.5,1.3,0.045,35.0,140.0,0.9904,3.16,0.4,12.0,6
64f6c2a2fba54f7667c888d4,white,5.5,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5
64f6c2a2fba54f7667c888d5,white,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
64f6c2a2fba54f7667c888d6,white,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
64f6c2a2fba54f7667c888d7,white,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
64f6c2a2fba54f7667c888d8,white,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.99568,3.2,0.47,10.4,6
64f6c2a2fba54f7667c888d9,white,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
64f6c2a2fba54f7667c888da,white,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.99568,3.2,0.47,10.4,6
64f6c2a2fba54f7667c888db,white,5.8,0.39,0.47,7.5,0.027,12.0,88.0,0.9907,3.38,0.45,14.0,6
64f6c2a2fba54f7667c888dc,white,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
64f6c2a2fba54f7667c888dd,white,7.6,0.25,1.23,4.6,0.035,51.0,294.0,0.99018,3.03,0.43,13.1,6
64f6c2a2fba54f7667c888de,white,5.8,0.29,0.33,3.7,0.029,30.0,88.0,0.98994,3.25,0.42,12.3,6
64f6c2a2fba54f7667c888df,white,7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,12.6,6
64f6c2a2fba54f7667c888e0,white,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,0.44,12.0,7
64f6c2a2fba54f7667c888e1,white,6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5,5
64f6c2a2fba54f7667c888e2,white,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,0.44,12.0,7
64f6c2a2fba54f7667c888e3,white,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7
64f6c2a2fba54f7667c888e4,white,6.9,0.19,0.32,7.9,0.042,30.0,130.0,0.99456,3.4,0.39,10.5,6
64f6c2a2fba54f7667c888e5,white,6.5,0.34,0.46,1.0,0.023,6.0,80.0,0.98865,3.15,0.54,12.9,6
64f6c2a2fba54f7667c888e6,white,6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5,5
64f6c2a2fba54f7667c888e7,white,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,0.44,12.0,7
64f6c2a2fba54f7667c888e8,white,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7
64f6c2a2fba54f7667c888e9,white,7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.99222,3.06,0.66,11.9,6
64f6c2a2fba54f7667c888ea,white,6.1,0.68,0.52,1.4,0.037,32.0,123.0,0.99022,3.24,0.45,12.0,6
64f6c2a2fba54f7667c888eb,white,5.2,0.34,0.37,6.2,0.031,42.0,133.0,0.99076,3.25,0.41,12.5,6
64f6c2a2fba54f7667c888ec,white,5.6,0.28,0.4,6.1,0.034,36.0,118.0,0.99144,3.21,0.43,12.1,7
64f6c2a2fba54f7667c888ed,white,6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,12.5,6
64f6c2a2fba54f7667c888ee,white,5.7,0.16,0.26,6.3,0.043,28.0,113.0,0.9936,3.06,0.58,9.9,6
64f6c2a2fba54f7667c888ef,white,7.6,0.17,0.46,0.9,0.036,63.0,147.0,0.99126,3.02,0.41,10.7,6
64f6c2a2fba54f7667c888f0,white,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6
64f6c2a2fba54f7667c888f1,white,6.7,0.33,0.36,6.6,0.042,34.0,116.0,0.99123,2.97,0.31,12.2,8
64f6c2a2fba54f7667c888f2,white,6.7,0.33,0.34,7.5,0.036,39.0,124.0,0.99123,2.99,0.32,12.4,8
64f6c2a2fba54f7667c888f3,white,6.9,0.36,0.35,8.6,0.038,37.0,125.0,0.9916,3.0,0.32,12.4,8
64f6c2a2fba54f7667c888f4,white,7.8,0.21,0.34,11.9,0.039,55.0,140.0,0.9959,3.02,0.31,10.3,6
64f6c2a2fba54f7667c888f5,white,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6
64f6c2a2fba54f7667c888f6,white,5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9931,3.3,0.4,10.5,5
64f6c2a2fba54f7667c888f7,white,7.6,0.15,0.35,4.3,0.051,23.0,98.0,0.99422,3.1,0.44,9.5,6
64f6c2a2fba54f7667c888f8,white,8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,10.5,4
64f6c2a2fba54f7667c888f9,white,6.5,0.24,0.38,1.0,0.027,31.0,90.0,0.98926,3.24,0.36,12.3,6
64f6c2a2fba54f7667c888fa,white,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9,6
64f6c2a2fba54f7667c888fb,white,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5
64f6c2a2fba54f7667c888fc,white,6.5,0.24,0.38,1.0,0.027,31.0,90.0,0.98926,3.24,0.36,12.3,6
64f6c2a2fba54f7667c888fd,white,6.2,0.1,0.41,1.0,0.04,17.0,76.0,0.98988,3.14,0.56,11.4,7
64f6c2a2fba54f7667c888fe,white,6.5,0.21,0.4,7.3,0.041,49.0,115.0,0.99268,3.21,0.43,11.0,6
64f6c2a2fba54f7667c888ff,white,8.7,0.3,0.59,1.7,0.046,10.0,70.0,0.99373,3.06,0.56,10.8,4
64f6c2a2fba54f7667c88900,white,6.7,0.18,0.37,1.3,0.027,42.0,125.0,0.98939,3.24,0.37,12.8,7
64f6c2a2fba54f7667c88901,white,7.0,0.17,0.36,6.4,0.055,42.0,123.0,0.99318,3.11,0.5,11.0,8
64f6c2a2fba54f7667c88902,white,6.6,0.19,0.33,1.8,0.035,42.0,148.0,0.99196,3.15,0.36,10.2,5
64f6c2a2fba54f7667c88903,white,5.8,0.28,0.3,1.5,0.026,31.0,114.0,0.98952,3.32,0.6,12.5,7
64f6c2a2fba54f7667c88904,white,7.6,0.24,0.44,3.8,0.037,49.0,146.0,0.9911,3.06,0.37,11.6,6
64f6c2a2fba54f7667c88905,white,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9,6
64f6c2a2fba54f7667c88906,white,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5
64f6c2a2fba54f7667c88907,white,5.7,0.16,0.32,1.2,0.036,7.0,89.0,0.99111,3.26,0.48,11.0,5
64f6c2a2fba54f7667c88908,white,7.0,0.21,0.42,5.3,0.037,36.0,123.0,0.99321,3.14,0.52,10.9,6
64f6c2a2fba54f7667c88909,white,6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7
64f6c2a2fba54f7667c8890a,white,7.9,0.34,0.44,6.5,0.027,47.0,126.0,0.99124,2.96,0.37,12.5,6
64f6c2a2fba54f7667c8890b,white,6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7
64f6c2a2fba54f7667c8890c,white,6.8,0.21,0.4,6.3,0.032,40.0,121.0,0.99214,3.18,0.53,12.0,7
64f6c2a2fba54f7667c8890d,white,5.2,0.31,0.36,5.1,0.031,46.0,145.0,0.9897,3.14,0.31,12.4,7
64f6c2a2fba54f7667c8890e,white,7.9,0.34,0.44,6.5,0.027,47.0,126.0,0.99124,2.96,0.37,12.5,6
64f6c2a2fba54f7667c8890f,white,5.6,0.42,0.34,2.4,0.022,34.0,97.0,0.98915,3.22,0.38,12.8,7
64f6c2a2fba54f7667c88910,white,6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7
64f6c2a2fba54f7667c88911,white,6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.99692,3.33,0.43,9.1,5
64f6c2a2fba54f7667c88912,white,6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,12.4,7
64f6c2a2fba54f7667c88913,white,6.6,0.29,0.39,6.75,0.031,22.0,98.0,0.9913,3.15,0.8,12.9,7
64f6c2a2fba54f7667c88914,white,6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.87,10.9,6
64f6c2a2fba54f7667c88915,white,6.8,0.25,0.24,1.6,0.045,39.0,164.0,0.99402,3.53,0.58,10.8,5
64f6c2a2fba54f7667c88916,white,6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.99678,3.11,0.38,10.6,5
64f6c2a2fba54f7667c88917,white,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,9.0,5
64f6c2a2fba54f7667c88918,white,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0,6
64f6c2a2fba54f7667c88919,white,6.4,0.24,0.32,0.95,0.041,23.0,131.0,0.99033,3.25,0.35,11.8,5
64f6c2a2fba54f7667c8891a,white,7.5,0.18,0.45,4.6,0.041,67.0,158.0,0.9927,3.01,0.38,10.6,6
64f6c2a2fba54f7667c8891b,white,5.2,0.335,0.2,1.7,0.033,17.0,74.0,0.99002,3.34,0.48,12.3,6
64f6c2a2fba54f7667c8891c,white,7.1,0.14,0.33,1.0,0.104,20.0,54.0,0.99057,3.19,0.64,11.5,6
64f6c2a2fba54f7667c8891d,white,7.2,0.13,0.46,1.3,0.044,48.0,111.0,0.99127,2.97,0.45,11.1,5
64f6c2a2fba54f7667c8891e,white,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,9.0,5
64f6c2a2fba54f7667c8891f,white,6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,9.9,4
64f6c2a2fba54f7667c88920,white,6.2,0.35,0.31,2.6,0.036,37.0,92.0,0.98938,3.27,0.53,12.8,7
64f6c2a2fba54f7667c88921,white,9.0,0.38,0.53,2.1,0.102,19.0,76.0,0.99001,2.93,0.57,12.9,5
64f6c2a2fba54f7667c88922,white,6.6,0.24,0.38,12.75,0.034,8.0,74.0,0.99386,3.1,0.57,12.9,6
64f6c2a2fba54f7667c88923,white,6.6,0.16,0.34,1.1,0.037,41.0,115.0,0.9899,3.01,0.68,12.0,6
64f6c2a2fba54f7667c88924,white,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0,6
64f6c2a2fba54f7667c88925,white,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6
64f6c2a2fba54f7667c88926,white,6.6,0.33,0.4,2.65,0.041,35.0,86.0,0.98916,3.11,0.39,13.3,7
64f6c2a2fba54f7667c88927,white,5.7,0.2,0.3,2.5,0.046,38.0,125.0,0.99276,3.34,0.5,9.9,6
64f6c2a2fba54f7667c88928,white,6.8,0.27,0.37,8.2,0.055,52.0,192.0,0.99586,3.11,0.52,9.5,6
64f6c2a2fba54f7667c88929,white,6.8,0.27,0.42,7.3,0.054,58.0,200.0,0.99556,3.12,0.49,9.4,6
64f6c2a2fba54f7667c8892a,white,6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.99158,3.48,0.6,11.0,7
64f6c2a2fba54f7667c8892b,white,6.7,0.13,0.57,6.6,0.056,60.0,150.0,0.99548,2.96,0.43,9.4,6
64f6c2a2fba54f7667c8892c,white,6.8,0.21,0.37,7.0,0.038,27.0,107.0,0.99206,2.98,0.82,11.5,6
64f6c2a2fba54f7667c8892d,white,6.7,0.31,0.32,14.5,0.038,6.0,79.0,0.99412,3.14,0.34,12.5,5
64f6c2a2fba54f7667c8892e,white,6.2,0.2,0.29,11.8,0.035,21.0,93.0,0.99364,3.18,0.34,11.9,6
64f6c2a2fba54f7667c8892f,white,6.6,0.25,0.34,3.0,0.054,22.0,141.0,0.99338,3.26,0.47,10.4,6
64f6c2a2fba54f7667c88930,white,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6
64f6c2a2fba54f7667c88931,white,6.9,0.22,0.39,6.0,0.035,44.0,141.0,0.99123,3.11,0.33,12.5,6
64f6c2a2fba54f7667c88932,white,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7
64f6c2a2fba54f7667c88933,white,7.6,0.27,0.29,2.5,0.059,37.0,115.0,0.99328,3.09,0.37,9.8,5
64f6c2a2fba54f7667c88934,white,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7
64f6c2a2fba54f7667c88935,white,6.4,0.16,0.42,1.0,0.036,29.0,113.0,0.9908,3.18,0.52,11.0,6
64f6c2a2fba54f7667c88936,white,5.8,0.3,0.42,1.1,0.036,19.0,113.0,0.98871,3.1,0.46,12.6,7
64f6c2a2fba54f7667c88937,white,7.0,0.29,0.35,1.4,0.036,42.0,109.0,0.99119,3.31,0.62,11.6,6
64f6c2a2fba54f7667c88938,white,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7
64f6c2a2fba54f7667c88939,white,6.7,0.21,0.36,8.55,0.02,20.0,86.0,0.99146,3.19,0.22,13.4,7
64f6c2a2fba54f7667c8893a,white,7.6,0.27,0.29,2.5,0.059,37.0,115.0,0.99328,3.09,0.37,9.8,5
64f6c2a2fba54f7667c8893b,white,6.8,0.22,0.41,6.7,0.034,39.0,116.0,0.99245,3.18,0.46,11.5,6
64f6c2a2fba54f7667c8893c,white,7.7,0.27,0.49,3.8,0.037,46.0,139.0,0.99116,3.04,0.38,11.6,6
64f6c2a2fba54f7667c8893d,white,6.4,0.25,0.37,4.5,0.039,41.0,147.0,0.9921,3.18,0.4,11.1,7
64f6c2a2fba54f7667c8893e,white,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7
64f6c2a2fba54f7667c8893f,white,6.7,0.13,0.45,4.2,0.043,52.0,131.0,0.99162,3.06,0.54,11.3,6
64f6c2a2fba54f7667c88940,white,6.7,0.24,0.37,11.3,0.043,64.0,173.0,0.99632,3.08,0.53,9.9,6
64f6c2a2fba54f7667c88941,white,7.1,0.26,0.37,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,12.6,8
64f6c2a2fba54f7667c88942,white,5.3,0.3,0.16,4.2,0.029,37.0,100.0,0.9905,3.3,0.36,11.8,8
64f6c2a2fba54f7667c88943,white,7.1,0.38,0.4,2.2,0.042,54.0,201.0,0.99177,3.03,0.5,11.4,5
64f6c2a2fba54f7667c88944,white,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
64f6c2a2fba54f7667c88945,white,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
64f6c2a2fba54f7667c88946,white,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
64f6c2a2fba54f7667c88947,white,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
64f6c2a2fba54f7667c88948,white,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
64f6c2a2fba54f7667c88949,white,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
64f6c2a2fba54f7667c8894a,white,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.98923,3.21,0.42,13.0,5
64f6c2a2fba54f7667c8894b,white,7.6,0.19,0.32,18.75,0.047,32.0,193.0,1.00014,3.1,0.5,9.3,7
64f6c2a2fba54f7667c8894c,white,6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,12.6,8
64f6c2a2fba54f7667c8894d,white,5.9,0.24,0.12,1.4,0.035,60.0,247.0,0.99358,3.34,0.44,9.6,6
64f6c2a2fba54f7667c8894e,white,4.2,0.215,0.23,5.1,0.041,64.0,157.0,0.99688,3.42,0.44,8.0,3
64f6c2a2fba54f7667c8894f,white,8.1,0.24,0.32,10.5,0.03,34.0,105.0,0.99407,3.11,0.42,11.8,6
64f6c2a2fba54f7667c88950,white,5.8,0.23,0.2,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,10.2,6
64f6c2a2fba54f7667c88951,white,7.5,0.33,0.36,2.6,0.051,26.0,126.0,0.99097,3.32,0.53,12.7,6
64f6c2a2fba54f7667c88952,white,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4,5
64f6c2a2fba54f7667c88953,white,6.4,0.15,0.29,1.8,0.044,21.0,115.0,0.99166,3.1,0.38,10.2,5
64f6c2a2fba54f7667c88954,white,6.5,0.32,0.34,5.7,0.044,27.0,91.0,0.99184,3.28,0.6,12.0,7
64f6c2a2fba54f7667c88955,white,7.5,0.22,0.32,2.4,0.045,29.0,100.0,0.99135,3.08,0.6,11.3,7
64f6c2a2fba54f7667c88956,white,6.4,0.23,0.32,1.9,0.038,40.0,118.0,0.99074,3.32,0.53,11.8,7
64f6c2a2fba54f7667c88957,white,6.1,0.22,0.31,1.4,0.039,40.0,129.0,0.99193,3.45,0.59,10.9,5
64f6c2a2fba54f7667c88958,white,6.5,0.48,0.02,0.9,0.043,32.0,99.0,0.99226,3.14,0.47,9.8,4
64f6c2a2fba54f7667c88959,white,6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.99142,3.23,0.49,12.2,8
64f6c2a2fba54f7667c8895a,white,6.4,0.16,0.25,1.4,0.057,21.0,125.0,0.99091,3.23,0.44,11.1,7
64f6c2a2fba54f7667c8895b,white,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4,5
64f6c2a2fba54f7667c8895c,white,7.4,0.16,0.32,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,11.4,6
64f6c2a2fba54f7667c8895d,white,6.4,0.15,0.29,1.8,0.044,21.0,115.0,0.99166,3.1,0.38,10.2,5
64f6c2a2fba54f7667c8895e,white,6.5,0.32,0.3,2.3,0.051,20.0,127.0,0.98964,3.13,0.52,12.8,6
64f6c2a2fba54f7667c8895f,white,6.7,0.12,0.36,2.3,0.039,43.0,125.0,0.99229,3.07,0.67,10.1,7
64f6c2a2fba54f7667c88960,white,6.6,0.2,0.14,4.4,0.184,35.0,168.0,0.99396,2.93,0.45,9.4,6
64f6c2a2fba54f7667c88961,white,8.0,0.34,0.25,6.4,0.035,38.0,103.0,0.99148,2.91,0.23,12.2,6
64f6c2a2fba54f7667c88962,white,6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7
64f6c2a2fba54f7667c88963,white,6.8,0.23,0.31,2.8,0.047,40.0,122.0,0.99126,3.06,0.64,10.9,7
64f6c2a2fba54f7667c88964,white,6.8,0.21,0.31,2.9,0.046,40.0,121.0,0.9913,3.07,0.65,10.9,7
64f6c2a2fba54f7667c88965,white,6.6,0.2,0.14,4.4,0.184,35.0,168.0,0.99396,2.93,0.45,9.4,6
64f6c2a2fba54f7667c88966,white,6.6,0.28,0.42,8.2,0.044,60.0,196.0,0.99562,3.14,0.48,9.4,5
64f6c2a2fba54f7667c88967,white,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.99128,3.08,0.38,11.4,5
64f6c2a2fba54f7667c88968,white,5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8
64f6c2a2fba54f7667c88969,white,6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,5
64f6c2a2fba54f7667c8896a,white,6.8,0.17,0.35,1.8,0.04,29.0,84.0,0.98961,2.91,0.57,12.0,7
64f6c2a2fba54f7667c8896b,white,7.3,0.25,0.28,1.5,0.043,19.0,113.0,0.99338,3.38,0.56,10.1,6
64f6c2a2fba54f7667c8896c,white,6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.99558,3.14,0.48,9.4,5
64f6c2a2fba54f7667c8896d,white,6.6,0.28,0.42,8.2,0.044,60.0,196.0,0.99562,3.14,0.48,9.4,5
64f6c2a2fba54f7667c8896e,white,6.5,0.25,0.5,7.6,0.047,54.0,184.0,0.99572,3.17,0.45,9.2,5
64f6c2a2fba54f7667c8896f,white,6.3,0.24,0.35,2.3,0.039,43.0,109.0,0.99056,3.34,0.44,11.8,6
64f6c2a2fba54f7667c88970,white,6.8,0.32,0.32,8.7,0.029,31.0,105.0,0.99146,3.0,0.34,12.3,7
64f6c2a2fba54f7667c88971,white,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.99128,3.08,0.38,11.4,5
64f6c2a2fba54f7667c88972,white,5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8
64f6c2a2fba54f7667c88973,white,6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,12.3,6
64f6c2a2fba54f7667c88974,white,6.3,0.22,0.34,5.0,0.032,36.0,93.0,0.99012,3.27,0.36,13.5,7
64f6c2a2fba54f7667c88975,white,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.98912,3.29,0.42,12.8,7
64f6c2a2fba54f7667c88976,white,6.3,0.19,0.29,2.0,0.022,33.0,96.0,0.98902,3.04,0.54,12.8,7
64f6c2a2fba54f7667c88977,white,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.98912,3.29,0.42,12.8,7
64f6c2a2fba54f7667c88978,white,9.4,0.24,0.29,8.5,0.037,124.0,208.0,0.99395,2.9,0.38,11.0,3
64f6c2a2fba54f7667c88979,white,6.4,0.35,0.28,12.6,0.039,19.0,124.0,0.99539,3.2,0.43,10.6,6
64f6c2a2fba54f7667c8897a,white,6.7,0.46,0.27,5.2,0.039,35.0,96.0,0.99129,3.16,0.44,12.4,7
64f6c2a2fba54f7667c8897b,white,6.3,0.3,0.29,2.1,0.048,33.0,142.0,0.98956,3.22,0.46,12.9,7
64f6c2a2fba54f7667c8897c,white,6.0,0.19,0.29,1.1,0.047,67.0,152.0,0.9916,3.54,0.59,11.1,7
64f6c2a2fba54f7667c8897d,white,5.9,0.24,0.28,1.3,0.032,36.0,95.0,0.98889,3.08,0.64,12.9,7
64f6c2a2fba54f7667c8897e,white,7.3,0.145,0.33,1.1,0.042,14.0,64.0,0.99012,3.1,0.37,11.8,7
64f6c2a2fba54f7667c8897f,white,6.6,0.435,0.38,9.2,0.058,66.0,243.0,0.99833,3.23,0.54,9.1,6
64f6c2a2fba54f7667c88980,white,5.8,0.18,0.37,1.2,0.036,19.0,74.0,0.98853,3.09,0.49,12.7,7
64f6c2a2fba54f7667c88981,white,5.8,0.18,0.37,1.1,0.036,31.0,96.0,0.98942,3.16,0.48,12.0,6
64f6c2a2fba54f7667c88982,white,5.6,0.32,0.32,8.3,0.043,32.0,105.0,0.99266,3.24,0.47,11.2,6
64f6c2a2fba54f7667c88983,white,6.6,0.16,0.35,1.8,0.042,26.0,105.0,0.98962,3.19,0.75,12.4,7
64f6c2a2fba54f7667c88984,white,5.1,0.21,0.28,1.4,0.047,48.0,148.0,0.99168,3.5,0.49,10.4,5
64f6c2a2fba54f7667c88985,white,7.5,0.29,0.36,15.7,0.05,29.0,124.0,0.9968,3.06,0.54,10.4,5
64f6c2a2fba54f7667c88986,white,6.0,0.26,0.33,4.35,0.04,15.0,80.0,0.98934,3.29,0.5,12.7,6
64f6c2a2fba54f7667c88987,white,5.7,0.26,0.3,1.8,0.039,30.0,105.0,0.98995,3.48,0.52,12.5,7
64f6c2a2fba54f7667c88988,white,7.1,0.17,0.31,1.6,0.037,15.0,103.0,0.991,3.14,0.5,12.0,6
64f6c2a2fba54f7667c88989,white,6.9,0.17,0.3,2.0,0.047,13.0,117.0,0.99152,3.16,0.51,11.6,6
64f6c2a2fba54f7667c8898a,white,6.8,0.25,0.28,5.0,0.035,42.0,126.0,0.99048,3.12,0.38,12.6,7
64f6c2a2fba54f7667c8898b,white,6.6,0.17,0.28,1.8,0.042,62.0,178.0,0.99204,3.15,0.42,10.2,5
64f6c2a2fba54f7667c8898c,white,5.8,0.17,0.36,1.3,0.036,11.0,70.0,0.99202,3.43,0.68,10.4,7
